DateTime,Trigger,Response
2024-09-13 16:40:02.457342,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:41:51.655465,trigger16,15050002ff002eee
2024-09-13 16:41:53.842541,trigger22,15050008ff000eec
2024-09-13 16:41:56.016864,mcooltrigger,15050017ff003f2a
2024-09-13 16:41:58.198012,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:43:55.906925,trigger16,15050002ff002eee
2024-09-13 16:43:58.079416,trigger22,15050008ff000eec
2024-09-13 16:44:00.268991,mcooltrigger,15050017ff003f2a
2024-09-13 16:44:02.450009,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:45:51.430815,trigger16,15050002ff002eee
2024-09-13 16:45:53.613360,trigger22,15050008ff000eec
2024-09-13 16:45:55.785313,mcooltrigger,15050017ff003f2a
2024-09-13 16:45:57.956295,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:47:55.706655,trigger16,15050002ff002eee
2024-09-13 16:47:57.884809,trigger22,15050008ff000eec
2024-09-13 16:48:00.068850,mcooltrigger,15050017ff003f2a
2024-09-13 16:48:02.248176,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:49:51.111013,trigger16,15050002ff002eee
2024-09-13 16:49:53.299619,trigger22,15050008ff000eec
2024-09-13 16:49:55.481280,mcooltrigger,15050017ff003f2a
2024-09-13 16:49:57.663413,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:51:55.601243,trigger16,15050002ff002eee
2024-09-13 16:51:57.770755,trigger22,15050008ff000eec
2024-09-13 16:51:59.955713,mcooltrigger,15050017ff003f2a
2024-09-13 16:52:02.134646,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:53:51.187240,trigger16,15050002ff002eee
2024-09-13 16:53:53.363722,trigger22,15050008ff000eec
2024-09-13 16:53:55.541893,mcooltrigger,15050017ff003f2a
2024-09-13 16:53:57.719081,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:55:55.579481,trigger16,15050002ff002eee
2024-09-13 16:55:57.758232,trigger22,15050008ff000eec
2024-09-13 16:55:59.941049,mcooltrigger,15050017ff003f2a
2024-09-13 16:56:02.123858,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:57:51.176421,trigger16,15050002ff002eee
2024-09-13 16:57:53.363873,trigger22,15050008ff000eec
2024-09-13 16:57:55.546616,mcooltrigger,15050017ff003f2a
2024-09-13 16:57:57.718314,maxspeedtrigger,1505001cff004ee8
2024-09-13 16:59:55.756631,trigger16,15050002ff002eee
2024-09-13 16:59:57.942835,trigger22,15050008ff000eec
2024-09-13 17:00:00.118618,mcooltrigger,15050017ff003f2a
2024-09-13 17:00:02.291352,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:01:51.161697,trigger16,15050002ff002eee
2024-09-13 17:01:53.345313,trigger22,15050008ff000eec
2024-09-13 17:01:55.531335,mcooltrigger,15050017ff003f2a
2024-09-13 17:01:57.718747,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:03:55.653755,trigger16,15050002ff002eee
2024-09-13 17:03:57.823501,trigger22,15050008ff000eec
2024-09-13 17:04:00.013131,mcooltrigger,15050017ff003f2a
2024-09-13 17:04:02.196592,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:05:51.242400,trigger16,15050002ff002eee
2024-09-13 17:05:53.427299,trigger22,15050008ff000eec
2024-09-13 17:05:55.611111,mcooltrigger,15050017ff003f2a
2024-09-13 17:05:57.789892,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:07:55.837002,trigger16,15050002ff002eee
2024-09-13 17:07:58.022406,trigger22,15050008ff000eec
2024-09-13 17:08:00.200240,mcooltrigger,15050017ff003f2a
2024-09-13 17:08:02.388074,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:09:51.208841,trigger16,15050002ff002eee
2024-09-13 17:09:53.382787,trigger22,15050008ff000eec
2024-09-13 17:09:55.562551,mcooltrigger,15050017ff003f2a
2024-09-13 17:09:57.753891,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:11:55.609555,trigger16,15050002ff002eee
2024-09-13 17:11:57.790974,trigger22,15050008ff000eec
2024-09-13 17:11:59.984249,mcooltrigger,15050017ff003f2a
2024-09-13 17:12:02.162832,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:13:50.993701,trigger16,15050002ff002eee
2024-09-13 17:13:53.159869,trigger22,15050008ff000eec
2024-09-13 17:13:55.334134,mcooltrigger,15050017ff003f2a
2024-09-13 17:13:57.511427,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:15:55.239245,trigger16,15050002ff002eee
2024-09-13 17:15:57.415383,trigger22,15050008ff000eec
2024-09-13 17:15:59.595237,mcooltrigger,15050017ff003f2a
2024-09-13 17:16:01.787713,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:17:51.008231,trigger16,15050002ff002eee
2024-09-13 17:17:53.180957,trigger22,15050008ff000eec
2024-09-13 17:17:55.359630,mcooltrigger,15050017ff003f2a
2024-09-13 17:17:57.536906,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:19:55.498515,trigger16,15050002ff002eee
2024-09-13 17:19:57.666383,trigger22,15050008ff000eec
2024-09-13 17:19:59.845940,mcooltrigger,15050017ff003f2a
2024-09-13 17:20:02.024846,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:21:50.982084,trigger16,15050002ff002eee
2024-09-13 17:21:53.169920,trigger22,15050008ff000eec
2024-09-13 17:21:55.344089,mcooltrigger,15050017ff003f2a
2024-09-13 17:21:57.524784,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:23:55.376645,trigger16,15050002ff002eee
2024-09-13 17:23:57.555036,trigger22,15050008ff000eec
2024-09-13 17:23:59.735313,mcooltrigger,15050017ff003f2a
2024-09-13 17:24:01.905892,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:25:51.170431,trigger16,15050002ff002eee
2024-09-13 17:25:53.338955,trigger22,15050008ff000eec
2024-09-13 17:25:55.513967,mcooltrigger,15050017ff003f2a
2024-09-13 17:25:57.687858,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:27:55.860347,trigger16,15050002ff002eee
2024-09-13 17:27:58.035734,trigger22,15050008ff000eec
2024-09-13 17:28:00.214807,mcooltrigger,15050017ff003f2a
2024-09-13 17:28:02.404394,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:29:51.253118,trigger16,15050002ff002eee
2024-09-13 17:29:53.429010,trigger22,15050008ff000eec
2024-09-13 17:29:55.614915,mcooltrigger,15050017ff003f2a
2024-09-13 17:29:57.787323,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:32:09.685265,trigger16,15050002ff002eee
2024-09-13 17:32:11.857887,trigger22,15050008ff000eec
2024-09-13 17:32:14.038598,mcooltrigger,15050017ff003f2a
2024-09-13 17:32:16.216349,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:33:02.832775,trigger16,15050002ff002eee
2024-09-13 17:33:05.023033,trigger22,15050008ff000eec
2024-09-13 17:33:07.207396,mcooltrigger,15050017ff003f2a
2024-09-13 17:33:09.379921,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:35:07.230113,trigger16,15050002ff002eee
2024-09-13 17:35:09.424597,trigger22,15050008ff000eec
2024-09-13 17:35:11.600855,mcooltrigger,15050017ff003f2a
2024-09-13 17:35:13.774036,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:37:02.727974,trigger16,15050002ff002eee
2024-09-13 17:37:04.902177,trigger22,15050008ff000eec
2024-09-13 17:37:07.091265,mcooltrigger,15050017ff003f2a
2024-09-13 17:37:09.264514,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:39:07.022655,trigger16,15050002ff002eee
2024-09-13 17:39:09.191264,trigger22,15050008ff000eec
2024-09-13 17:39:11.370820,mcooltrigger,15050017ff003f2a
2024-09-13 17:39:13.537972,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:41:02.626222,trigger16,15050002ff002eee
2024-09-13 17:41:04.795979,trigger22,15050008ff000eec
2024-09-13 17:41:06.987790,mcooltrigger,15050017ff003f2a
2024-09-13 17:41:09.167999,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:43:06.891429,trigger16,15050002ff002eee
2024-09-13 17:43:09.068758,trigger22,15050008ff000eec
2024-09-13 17:43:11.247308,mcooltrigger,15050017ff003f2a
2024-09-13 17:43:13.420027,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:45:02.399774,trigger16,15050002ff002eee
2024-09-13 17:45:04.573310,trigger22,15050008ff000eec
2024-09-13 17:45:06.752928,mcooltrigger,15050017ff003f2a
2024-09-13 17:45:08.929626,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:47:06.855141,trigger18,15050004ff00ceef
2024-09-13 17:47:09.038685,trigger22,15050008ff000eec
2024-09-13 17:47:11.220345,mcooltrigger,15050017ff003f2a
2024-09-13 17:47:13.401146,speed06trigger,1505001dff001f28
2024-09-13 17:49:02.266898,trigger18,15050004ff00ceef
2024-09-13 17:49:04.448299,trigger22,15050008ff000eec
2024-09-13 17:49:06.635419,mcooltrigger,15050017ff003f2a
2024-09-13 17:49:08.805509,speed06trigger,1505001dff001f28
2024-09-13 17:51:06.581342,trigger18,15050004ff00ceef
2024-09-13 17:51:08.759347,trigger22,15050008ff000eec
2024-09-13 17:51:10.937320,mcooltrigger,15050017ff003f2a
2024-09-13 17:51:13.105347,speed06trigger,1505001dff001f28
2024-09-13 17:53:02.070360,trigger18,15050004ff00ceef
2024-09-13 17:53:04.242226,trigger22,15050008ff000eec
2024-09-13 17:53:06.424486,mcooltrigger,15050017ff003f2a
2024-09-13 17:53:08.591138,speed06trigger,1505001dff001f28
2024-09-13 17:55:06.390660,trigger16,15050002ff002eee
2024-09-13 17:55:08.563945,trigger22,15050008ff000eec
2024-09-13 17:55:10.742056,mcooltrigger,15050017ff003f2a
2024-09-13 17:55:12.927980,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:57:01.859596,trigger16,15050002ff002eee
2024-09-13 17:57:04.027001,trigger22,15050008ff000eec
2024-09-13 17:57:06.210891,mcooltrigger,15050017ff003f2a
2024-09-13 17:57:08.379398,maxspeedtrigger,1505001cff004ee8
2024-09-13 17:59:06.145741,trigger16,15050002ff002eee
2024-09-13 17:59:08.332892,trigger22,15050008ff000eec
2024-09-13 17:59:10.505327,mcooltrigger,15050017ff003f2a
2024-09-13 17:59:12.672174,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:01:01.557695,trigger16,15050002ff002eee
2024-09-13 18:01:03.736946,trigger22,15050008ff000eec
2024-09-13 18:01:05.914901,mcooltrigger,15050017ff003f2a
2024-09-13 18:01:08.097561,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:03:06.159234,trigger16,15050002ff002eee
2024-09-13 18:03:08.346785,trigger22,15050008ff000eec
2024-09-13 18:03:10.524794,mcooltrigger,15050017ff003f2a
2024-09-13 18:03:12.700684,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:05:01.470260,trigger16,15050002ff002eee
2024-09-13 18:05:03.645585,trigger22,15050008ff000eec
2024-09-13 18:05:05.823598,mcooltrigger,15050017ff003f2a
2024-09-13 18:05:07.998266,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:05:45.620592,trigger16,15050002ff002eee
2024-09-13 18:05:47.790690,trigger22,15050008ff000eec
2024-09-13 18:05:49.965038,mcooltrigger,15050017ff003f2a
2024-09-13 18:05:52.145707,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:07:49.824972,trigger16,15050002ff002eee
2024-09-13 18:07:51.998153,trigger22,15050008ff000eec
2024-09-13 18:07:54.176134,mcooltrigger,15050017ff003f2a
2024-09-13 18:07:56.353303,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:09:45.170751,trigger16,15050002ff002eee
2024-09-13 18:09:47.353753,trigger22,15050008ff000eec
2024-09-13 18:09:49.522760,mcooltrigger,15050017ff003f2a
2024-09-13 18:09:51.712967,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:11:49.398037,trigger18,15050004ff00ceef
2024-09-13 18:11:51.577117,trigger22,15050008ff000eec
2024-09-13 18:11:53.760406,mcooltrigger,15050017ff003f2a
2024-09-13 18:11:55.930040,speed06trigger,1505001dff001f28
2024-09-13 18:13:44.987142,trigger16,15050002ff002eee
2024-09-13 18:13:47.178972,trigger22,15050008ff000eec
2024-09-13 18:13:49.357051,mcooltrigger,15050017ff003f2a
2024-09-13 18:13:51.528365,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:15:49.276336,trigger16,15050002ff002eee
2024-09-13 18:15:51.444357,trigger22,15050008ff000eec
2024-09-13 18:15:53.613637,mcooltrigger,15050017ff003f2a
2024-09-13 18:15:55.793470,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:17:44.579769,trigger16,15050002ff002eee
2024-09-13 18:17:46.752406,trigger22,15050008ff000eec
2024-09-13 18:17:48.931451,mcooltrigger,15050017ff003f2a
2024-09-13 18:17:51.114510,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:19:48.839840,trigger16,15050002ff002eee
2024-09-13 18:19:51.012672,trigger22,15050008ff000eec
2024-09-13 18:19:53.184833,mcooltrigger,15050017ff003f2a
2024-09-13 18:19:55.363238,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:21:44.253495,trigger16,15050002ff002eee
2024-09-13 18:21:46.446883,trigger22,15050008ff000eec
2024-09-13 18:21:48.619857,mcooltrigger,15050017ff003f2a
2024-09-13 18:21:50.793697,maxspeedtrigger,1505001cff004ee8
2024-09-13 18:23:48.548980,trigger16,15050002ff002eee
2024-09-13 18:23:50.731828,trigger22,15050008ff000eec
2024-09-13 18:23:52.899578,mcooltrigger,15050017ff003f2a
2024-09-13 18:23:55.075395,maxspeedtrigger,1505001cff004ee8
